MR,H4,H27,u0_M,u0_R,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
47.978,49.377,0.0,35.0,35.0,15.0,4.287269286058502,78.0,21.783581676006563,96.0,23.929149037934938,88.0,81.0
47.978,49.377,0.0,45.0,45.0,5.0,13.918116038346836,21.0,12.214559764014872,43.0,23.867324197638293,5.0,17.0
47.978,49.377,0.0,29.0,29.0,21.0,12.227246121853586,68.0,0.44233982202375005,47.0,37.33041405612266,82.0,46.0
47.978,49.377,0.0,48.0,48.0,2.0,25.215933272210044,8.0,21.47098882473925,63.0,3.313077903050703,2.0,18.0
47.978,49.377,0.0,49.0,49.0,1.0,0.6233360558339215,37.0,46.16590982368395,30.0,3.2107541204821355,59.0,20.0
47.978,49.377,0.0,38.0,38.0,12.0,16.600223282796986,51.0,18.365208120865113,97.0,15.0345685963379,95.0,98.0
47.978,49.377,0.0,4.0,4.0,46.0,19.46071082315294,67.0,6.546884533563601,88.0,23.992404643283454,33.0,23.0
47.978,49.377,0.0,14.0,14.0,36.0,25.634232488197384,85.0,10.68660247414584,8.0,13.679165037656777,60.0,18.0
47.978,49.377,0.0,26.0,26.0,24.0,2.247108865984641,93.0,23.032780676362737,71.0,24.720110457652623,44.0,86.0
47.978,49.377,0.0,50.0,50.0,0.0,4.991279320344105,96.0,39.676332388404084,13.0,5.332388291251808,85.0,74.0
47.978,49.377,0.0,9.0,9.0,41.0,21.289379763292832,71.0,3.484515039964123,15.0,25.226105196743045,78.0,86.0
47.978,49.377,0.0,35.0,35.0,15.0,24.723090630162975,61.0,3.4013705040071307,8.0,21.875538865829895,37.0,68.0
47.978,49.377,0.0,42.0,42.0,8.0,23.871252719525145,24.0,21.52599492637076,49.0,4.602752354104092,84.0,95.0
47.978,49.377,0.0,10.0,10.0,40.0,15.511821818882902,95.0,33.54921149340086,61.0,0.9389666877162315,16.0,20.0
47.978,49.377,0.0,48.0,48.0,2.0,19.956840177533568,13.0,14.908614582625143,55.0,15.134545239841286,82.0,96.0
47.978,49.377,0.0,8.0,8.0,42.0,0.3261232784650369,17.0,12.276494646298897,84.0,37.39738207523607,47.0,15.0
47.978,49.377,0.0,45.0,45.0,5.0,10.740291181761258,93.0,15.84952716085987,16.0,23.410181657378875,22.0,81.0
47.978,49.377,0.0,2.0,2.0,48.0,13.556798784983785,23.0,25.17001642479117,38.0,11.273184790225041,10.0,67.0
47.978,49.377,0.0,43.0,43.0,7.0,10.214140226016756,64.0,25.448918986424133,53.0,14.336940787559111,6.0,70.0
47.978,49.377,0.0,5.0,5.0,45.0,10.503160103808709,22.0,17.27877891875423,56.0,22.21806097743706,76.0,95.0
47.978,49.377,0.0,36.0,36.0,14.0,11.651568986992963,57.0,18.693791400520425,30.0,19.654639612486612,64.0,49.0
47.978,49.377,0.0,15.0,15.0,35.0,21.539777848422712,16.0,11.39342999407909,96.0,17.066792157498195,13.0,86.0
47.978,49.377,0.0,10.0,10.0,40.0,23.229202373830578,28.0,16.30797936233249,28.0,10.462818263836933,77.0,54.0
47.978,49.377,0.0,44.0,44.0,6.0,18.622652150975703,84.0,21.775237083626727,6.0,9.60211076539757,16.0,67.0
47.978,49.377,0.0,44.0,44.0,6.0,12.26445533088583,64.0,15.57742504566798,62.0,22.158119623446193,83.0,29.0
47.978,49.377,0.0,0.0,0.0,50.0,19.272166572980275,76.0,9.188667692417425,55.0,21.5391657346023,52.0,35.0
47.978,49.377,0.0,12.0,12.0,38.0,3.4789238396705784,19.0,29.431017095795532,89.0,17.09005906453389,38.0,38.0
47.978,49.377,0.0,41.0,41.0,9.0,6.773340262747486,74.0,23.141260179186602,85.0,20.085399558065912,15.0,72.0
47.978,49.377,0.0,30.0,30.0,20.0,12.728750431330955,88.0,12.830446842943203,58.0,24.440802725725842,69.0,5.0
47.978,49.377,0.0,19.0,19.0,31.0,10.781238700605337,48.0,20.01955097796497,61.0,19.199210321429696,1.0,62.0
47.978,49.377,0.0,49.0,49.0,1.0,21.302364108542662,0.0,6.609322876323113,97.0,22.088313015134226,1.0,97.0
47.978,49.377,0.0,5.0,5.0,45.0,18.66959799407711,74.0,17.22207733551498,8.0,14.108324670407908,71.0,20.0
47.978,49.377,0.0,29.0,29.0,21.0,1.8666732244970659,85.0,21.326030779107572,31.0,26.807295996395364,68.0,36.0
47.978,49.377,0.0,45.0,45.0,5.0,8.270873436934293,81.0,11.932015414568054,88.0,29.797111148497656,81.0,60.0
47.978,49.377,0.0,15.0,15.0,35.0,4.72127838625865,39.0,33.19922497408456,97.0,12.079496639656792,20.0,75.0
47.978,49.377,0.0,2.0,2.0,48.0,16.99272947459933,50.0,11.764569498909296,14.0,21.24270102649137,76.0,34.0
47.978,49.377,0.0,40.0,40.0,10.0,23.154765941507957,41.0,19.152526507820347,93.0,7.692707550671692,34.0,12.0
47.978,49.377,0.0,14.0,14.0,36.0,19.60426801130244,34.0,25.476261361274066,54.0,4.919470627423494,61.0,43.0
47.978,49.377,0.0,34.0,34.0,16.0,13.349505747038796,83.0,15.986901000345407,19.0,20.66359325261579,32.0,25.0
47.978,49.377,0.0,17.0,17.0,33.0,15.881116562647398,16.0,26.602014232158947,48.0,7.516869205193654,93.0,22.0
47.978,49.377,0.0,38.0,38.0,12.0,13.832586566896113,57.0,17.754678601834296,61.0,18.412734831269592,21.0,76.0
47.978,49.377,0.0,40.0,40.0,10.0,10.990294814245418,72.0,34.46552723801107,66.0,4.5441779477435125,10.0,61.0
47.978,49.377,0.0,22.0,22.0,28.0,8.41398833389557,94.0,20.96472318461282,66.0,20.621288481491607,89.0,64.0
47.978,49.377,0.0,42.0,42.0,8.0,10.454750333818577,29.0,19.325069476782158,90.0,20.22018018939926,37.0,82.0
47.978,49.377,0.0,0.0,0.0,50.0,31.021381773646112,40.0,13.588876988661513,24.0,5.389741237692373,47.0,7.0
47.978,49.377,0.0,41.0,41.0,9.0,28.565033300893333,35.0,10.54683842297854,35.0,10.888128276128128,70.0,83.0
47.978,49.377,0.0,19.0,19.0,31.0,21.220654215208015,71.0,15.612159166477374,8.0,13.167186618314613,63.0,17.0
47.978,49.377,0.0,50.0,50.0,0.0,22.311660772723325,98.0,19.577614223165313,5.0,8.110725004111355,35.0,77.0
47.978,49.377,0.0,36.0,36.0,14.0,17.12174579119945,49.0,7.640042574665383,82.0,25.23821163413517,44.0,22.0
47.978,49.377,0.0,5.0,5.0,45.0,6.836016580414109,44.0,34.736342406402095,43.0,8.427641013183795,3.0,94.0
47.978,49.377,0.0,39.0,39.0,11.0,17.626730400245016,80.0,16.70681108312199,53.0,15.666458516632995,15.0,62.0
47.978,49.377,0.0,47.0,47.0,3.0,35.66384242027454,86.0,2.207533797734897,61.0,12.128623781990559,78.0,92.0
47.978,49.377,0.0,1.0,1.0,49.0,17.323450153350297,57.0,22.48737634765626,85.0,10.189173498993448,71.0,79.0
47.978,49.377,0.0,29.0,29.0,21.0,9.866261863025537,72.0,9.745075307708621,2.0,30.38866282926584,56.0,60.0
47.978,49.377,0.0,17.0,17.0,33.0,14.210637043654378,65.0,27.48926790783829,37.0,8.300095048507334,44.0,42.0
47.978,49.377,0.0,40.0,40.0,10.0,19.176579610982216,60.0,12.6668379541173,62.0,18.156582434900482,80.0,60.0
47.978,49.377,0.0,5.0,5.0,45.0,12.532865216136374,91.0,23.75311103956838,54.0,13.714023744295243,7.0,96.0
47.978,49.377,0.0,11.0,11.0,39.0,14.287713071669456,12.0,8.758203835600753,93.0,26.95408309272979,23.0,97.0
47.978,49.377,0.0,27.0,27.0,23.0,3.7942995182238413,72.0,19.625535139330122,41.0,26.580165342446037,69.0,69.0
47.978,49.377,0.0,8.0,8.0,42.0,15.774676785930211,24.0,15.369863936887123,1.0,18.855459277182657,81.0,34.0
47.978,49.377,0.0,33.0,33.0,17.0,19.275838315848954,77.0,4.22104047163518,42.0,26.50312121251586,7.0,67.0
47.978,49.377,0.0,17.0,17.0,33.0,15.089074932715778,15.0,33.98109083106576,33.0,0.929834236218468,40.0,23.0
47.978,49.377,0.0,19.0,19.0,31.0,20.760490022934942,55.0,1.0034499332663331,81.0,28.236060043798727,45.0,40.0
47.978,49.377,0.0,21.0,21.0,29.0,12.972007666632223,72.0,35.45726142783614,24.0,1.5707309055316385,15.0,88.0
47.978,49.377,0.0,23.0,23.0,27.0,20.34520116671303,3.0,26.91170718885935,16.0,2.743091644427622,87.0,61.0
47.978,49.377,0.0,19.0,19.0,31.0,17.690647053435455,25.0,21.65709576183168,89.0,10.652257184732862,13.0,27.0
47.978,49.377,0.0,10.0,10.0,40.0,27.242294290834977,73.0,18.540699413301038,7.0,4.217006295863986,95.0,87.0
47.978,49.377,0.0,7.0,7.0,43.0,21.037993122701526,18.0,5.4545143610298625,40.0,23.507492516268613,10.0,98.0
47.978,49.377,0.0,16.0,16.0,34.0,8.158900683739793,71.0,24.856901522678065,12.0,16.98419779358214,31.0,68.0
47.978,49.377,0.0,35.0,35.0,15.0,12.690658873877416,64.0,7.637426810211662,79.0,29.67191431591092,38.0,42.0
47.978,49.377,0.0,21.0,21.0,29.0,23.325287670821726,90.0,20.50092157792939,34.0,6.173790751248884,1.0,75.0
47.978,49.377,0.0,29.0,29.0,21.0,26.2714271164778,74.0,1.9815928192928867,38.0,21.74698006422932,98.0,97.0
47.978,49.377,0.0,24.0,24.0,26.0,2.9310173251571006,50.0,13.233805912526407,87.0,33.83517676231649,28.0,49.0
47.978,49.377,0.0,17.0,17.0,33.0,14.942649827465093,41.0,19.768857215758164,10.0,15.288492956776741,48.0,100.0
47.978,49.377,0.0,49.0,49.0,1.0,17.0918149730187,48.0,26.497076194167672,39.0,6.411108832813625,43.0,80.0
47.978,49.377,0.0,45.0,45.0,5.0,13.170811303227676,37.0,19.238514364071644,50.0,17.590674332700683,20.0,30.0
47.978,49.377,0.0,24.0,24.0,26.0,3.4476210214836023,22.0,42.49135619122369,0.0,4.061022787292712,3.0,42.0
47.978,49.377,0.0,2.0,2.0,48.0,17.118949312580604,12.0,19.961004869643894,92.0,12.9200458177755,88.0,27.0
47.978,49.377,0.0,19.0,19.0,31.0,32.833713731156884,89.0,14.533463365968936,58.0,2.6328229028741807,59.0,6.0
47.978,49.377,0.0,16.0,16.0,34.0,15.908809378481779,13.0,33.95411152281409,82.0,0.1370790987041316,14.0,13.0
47.978,49.377,0.0,42.0,42.0,8.0,13.374609009816172,48.0,2.840153090092319,3.0,33.78523790009151,43.0,81.0
47.978,49.377,0.0,10.0,10.0,40.0,2.4851266248154564,94.0,24.660787163382636,97.0,22.854086211801906,60.0,77.0
47.978,49.377,0.0,26.0,26.0,24.0,29.34867711235614,46.0,3.033707585591216,2.0,17.61761530205264,65.0,9.0
47.978,49.377,0.0,19.0,19.0,31.0,17.149997997011194,76.0,7.179912285018568,11.0,25.67008971797024,0.0,87.0
47.978,49.377,0.0,42.0,42.0,8.0,23.606020957121327,52.0,13.624458854383677,26.0,12.769520188494994,83.0,64.0
47.978,49.377,0.0,15.0,15.0,35.0,20.572574081359935,41.0,24.773490693811482,10.0,4.653935224828582,72.0,4.0
47.978,49.377,0.0,36.0,36.0,14.0,16.58230036581105,37.0,6.553507658573853,96.0,26.864191975615096,77.0,9.0
47.978,49.377,0.0,3.0,3.0,47.0,12.251097520764615,85.0,21.235901317502975,99.0,16.513001161732408,60.0,75.0
47.978,49.377,0.0,14.0,14.0,36.0,18.577528079332126,59.0,5.381636917721594,32.0,26.040835002946277,35.0,25.0
47.978,49.377,0.0,36.0,36.0,14.0,9.959925569697115,36.0,19.535198076674384,63.0,20.5048763536285,58.0,3.0
47.978,49.377,0.0,0.0,0.0,50.0,28.578296541323365,50.0,8.59456061510715,61.0,12.827142843569487,57.0,53.0
47.978,49.377,0.0,45.0,45.0,5.0,36.56645652961258,20.0,4.806514548914868,41.0,8.627028921472556,77.0,65.0
47.978,49.377,0.0,46.0,46.0,4.0,20.704334915635233,10.0,21.403037897332812,7.0,7.892627187031951,84.0,61.0
47.978,49.377,0.0,50.0,50.0,0.0,16.05513973812682,51.0,19.626418985449746,4.0,14.318441276423437,30.0,75.0
47.978,49.377,0.0,23.0,23.0,27.0,6.617525966055438,44.0,8.150759795053679,1.0,35.23171423889089,40.0,84.0
47.978,49.377,0.0,30.0,30.0,20.0,33.30536941002139,100.0,8.101305859412003,48.0,8.593324730566604,38.0,16.0
47.978,49.377,0.0,22.0,22.0,28.0,13.85410677069452,86.0,15.48514191079312,56.0,20.66075131851236,96.0,69.0
47.978,49.377,0.0,50.0,50.0,0.0,34.74633229873331,25.0,9.096640564372949,68.0,6.157027136893745,10.0,34.0
47.978,49.377,0.0,7.0,7.0,43.0,32.23089981432692,88.0,5.955605710695506,65.0,11.813494474977578,7.0,39.0
47.978,49.377,0.0,26.0,26.0,24.0,3.9765486717678407,97.0,22.356015146819672,97.0,23.667436181412487,2.0,18.0
47.978,49.377,0.0,23.0,23.0,27.0,25.332287337574126,18.0,20.277332309196225,80.0,4.390380353229648,57.0,50.0
47.978,49.377,0.0,45.0,45.0,5.0,23.24978831554115,55.0,10.743263726401858,48.0,16.006947958056994,75.0,18.0
47.978,49.377,0.0,7.0,7.0,43.0,26.58030298684014,19.0,22.4674531952472,85.0,0.9522438179126594,36.0,42.0
47.978,49.377,0.0,17.0,17.0,33.0,16.361214772500794,41.0,6.864933416007505,85.0,26.7738518114917,40.0,50.0
47.978,49.377,0.0,1.0,1.0,49.0,12.957641563742657,38.0,18.81193291077417,50.0,18.230425525483174,34.0,59.0
47.978,49.377,0.0,18.0,18.0,32.0,10.066673847872572,22.0,19.601220851075464,85.0,20.332105301051964,14.0,7.0
47.978,49.377,0.0,24.0,24.0,26.0,17.566142781546255,9.0,15.602205876636086,77.0,16.831651341817658,40.0,76.0
47.978,49.377,0.0,6.0,6.0,44.0,23.505137329757776,84.0,5.880016023940877,15.0,20.614846646301345,0.0,50.0
47.978,49.377,0.0,10.0,10.0,40.0,20.082818163438983,92.0,21.13378441547401,77.0,8.783397421087013,32.0,23.0
47.978,49.377,0.0,37.0,37.0,13.0,15.976115207197378,84.0,21.906972660259665,72.0,12.116912132542957,81.0,79.0
47.978,49.377,0.0,23.0,23.0,27.0,10.10838367471099,86.0,22.81392465123186,53.0,17.07769167405715,29.0,4.0
47.978,49.377,0.0,5.0,5.0,45.0,4.929009020745106,21.0,23.55547400378953,0.0,21.515516975465363,47.0,26.0
47.978,49.377,0.0,14.0,14.0,36.0,12.421179576071193,77.0,14.353523021496844,30.0,23.225297402431956,44.0,54.0
47.978,49.377,0.0,48.0,48.0,2.0,26.47524673072358,87.0,22.263295277751038,25.0,1.26145799152538,96.0,20.0
47.978,49.377,0.0,9.0,9.0,41.0,33.310731754126806,48.0,3.046227710043127,9.0,13.643040535830064,82.0,61.0
47.978,49.377,0.0,4.0,4.0,46.0,13.458688406451799,7.0,19.988643796908907,63.0,16.552667796639298,69.0,66.0
47.978,49.377,0.0,8.0,8.0,42.0,18.52035135645984,89.0,18.198948548013416,3.0,13.280700095526747,45.0,15.0
47.978,49.377,0.0,46.0,46.0,4.0,24.27662927879058,79.0,20.69121023558242,95.0,5.032160485626999,34.0,16.0
47.978,49.377,0.0,24.0,24.0,26.0,37.21331283729125,85.0,9.36091821118737,15.0,3.4257689515213836,73.0,14.0
47.978,49.377,0.0,48.0,48.0,2.0,22.831533995235887,5.0,13.490820593653527,70.0,13.677645411110584,19.0,67.0
47.978,49.377,0.0,13.0,13.0,37.0,23.49981939682059,68.0,3.17519290843816,35.0,23.32498769474125,31.0,38.0
47.978,49.377,0.0,36.0,36.0,14.0,17.443461179539337,88.0,18.21348611227122,75.0,14.343052708189445,82.0,96.0
47.978,49.377,0.0,25.0,25.0,25.0,11.961150069500183,37.0,15.491686540041039,37.0,22.547163390458778,43.0,11.0
47.978,49.377,0.0,36.0,36.0,14.0,16.620437600692277,68.0,19.829610905499848,26.0,13.549951493807871,75.0,32.0
47.978,49.377,0.0,19.0,19.0,31.0,22.73140206982865,91.0,4.875982428766574,53.0,22.392615501404777,12.0,82.0
47.978,49.377,0.0,37.0,37.0,13.0,8.070112214026121,93.0,19.03012117948472,49.0,22.89976660648916,25.0,42.0
47.978,49.377,0.0,40.0,40.0,10.0,22.853520829005706,83.0,5.55260393614306,94.0,21.593875234851232,89.0,29.0
47.978,49.377,0.0,49.0,49.0,1.0,11.39065478495373,33.0,32.35991112637459,72.0,6.24943408867168,12.0,36.0
47.978,49.377,0.0,5.0,5.0,45.0,18.418789774561052,2.0,12.768294419966034,96.0,18.812915805472915,69.0,46.0
47.978,49.377,0.0,1.0,1.0,49.0,9.715344075627627,43.0,28.15520258205008,97.0,12.129453342322288,49.0,9.0
47.978,49.377,0.0,35.0,35.0,15.0,13.031145001917954,83.0,8.357120573939243,45.0,28.6117344241428,64.0,99.0
47.978,49.377,0.0,46.0,46.0,4.0,14.136283946164848,28.0,22.855824237546805,60.0,13.007891816288344,82.0,25.0
47.978,49.377,0.0,30.0,30.0,20.0,34.95831870076879,50.0,4.496142544253883,21.0,10.54553875497733,19.0,68.0
47.978,49.377,0.0,46.0,46.0,4.0,10.928311255860208,21.0,20.841749346819043,97.0,18.229939397320752,42.0,52.0
47.978,49.377,0.0,26.0,26.0,24.0,3.229408486398523,55.0,23.13962807829546,51.0,23.630963435306022,26.0,58.0
47.978,49.377,0.0,43.0,43.0,7.0,15.127878381530282,19.0,21.867841235723436,57.0,13.004280382746279,60.0,7.0
47.978,49.377,0.0,28.0,28.0,22.0,17.877816607001748,96.0,12.34576932592631,13.0,19.776414067071943,45.0,13.0
47.978,49.377,0.0,6.0,6.0,44.0,14.67832835706432,43.0,25.412786216199844,37.0,9.908885426735834,4.0,34.0
47.978,49.377,0.0,27.0,27.0,23.0,16.56155175232594,3.0,13.627545870160523,4.0,19.81090237751354,14.0,50.0
47.978,49.377,0.0,2.0,2.0,48.0,21.69388291533691,79.0,23.815459692309673,20.0,4.490657392353413,11.0,89.0
47.978,49.377,0.0,12.0,12.0,38.0,30.970035399052247,55.0,0.26310487482684775,84.0,18.766859726120906,84.0,67.0
47.978,49.377,0.0,0.0,0.0,50.0,29.62252731550934,92.0,3.7972292586046192,57.0,16.58024342588604,87.0,52.0
47.978,49.377,0.0,3.0,3.0,47.0,38.566713656297686,4.0,1.5886972661233096,82.0,9.844589077579004,96.0,80.0
47.978,49.377,0.0,27.0,27.0,23.0,2.9385823489459453,66.0,27.231773613587567,88.0,19.82964403746649,88.0,85.0
47.978,49.377,0.0,21.0,21.0,29.0,28.395065813182278,20.0,1.1450881057828584,20.0,20.459846081034865,89.0,8.0
47.978,49.377,0.0,27.0,27.0,23.0,25.084227375456006,97.0,2.3360225227893125,62.0,22.57975010175468,93.0,84.0
47.978,49.377,0.0,23.0,23.0,27.0,18.322620127197915,71.0,7.580299952364496,59.0,24.09707992043759,19.0,39.0
47.978,49.377,0.0,47.0,47.0,3.0,9.162511339995968,66.0,19.013152182498196,90.0,21.824336477505838,80.0,57.0
47.978,49.377,0.0,48.0,48.0,2.0,7.470278243965076,23.0,4.384056711651483,13.0,38.14566504438344,0.0,100.0
47.978,49.377,0.0,42.0,42.0,8.0,15.808364037843734,11.0,8.634192728433032,1.0,25.557443233723237,72.0,51.0
47.978,49.377,0.0,27.0,27.0,23.0,13.867278596943487,75.0,18.97140515483201,13.0,17.161316248224505,3.0,7.0
47.978,49.377,0.0,28.0,28.0,22.0,23.74685659087023,62.0,15.087468012654297,24.0,11.165675396475473,31.0,52.0
47.978,49.377,0.0,37.0,37.0,13.0,5.210256756756775,4.0,34.97202778881781,27.0,9.81771545442541,84.0,14.0
47.978,49.377,0.0,13.0,13.0,37.0,9.471008349394664,80.0,23.518119403231896,7.0,17.010872247373438,96.0,78.0
47.978,49.377,0.0,44.0,44.0,6.0,11.104965941137218,100.0,20.59267860729831,9.0,18.30235545156447,72.0,86.0
47.978,49.377,0.0,44.0,44.0,6.0,6.020936168021978,16.0,14.473822490560226,63.0,29.505241341417797,30.0,0.0
47.978,49.377,0.0,17.0,17.0,33.0,6.215686775654314,67.0,23.90656167883905,34.0,19.87775154550663,44.0,19.0
47.978,49.377,0.0,10.0,10.0,40.0,6.773642428767373,83.0,15.828369815664772,87.0,27.397987755567858,19.0,24.0
47.978,49.377,0.0,40.0,40.0,10.0,25.11571983360243,7.0,17.77539198350687,98.0,7.108888182890701,58.0,28.0
47.978,49.377,0.0,47.0,47.0,3.0,13.342960041321108,39.0,16.885127630887876,27.0,19.771912327791014,38.0,45.0
47.978,49.377,0.0,38.0,38.0,12.0,19.141005610348707,33.0,24.46067742182241,17.0,6.398316967828882,3.0,10.0
47.978,49.377,0.0,21.0,21.0,29.0,18.78744810259485,7.0,11.43608329266364,71.0,19.776468604741506,43.0,25.0
47.978,49.377,0.0,34.0,34.0,16.0,13.197258688190457,42.0,20.609504181277497,24.0,16.193237130532047,76.0,71.0
47.978,49.377,0.0,0.0,0.0,50.0,16.31086129627969,5.0,12.851623409602029,5.0,20.83751529411828,93.0,74.0
47.978,49.377,0.0,47.0,47.0,3.0,10.877682696158878,17.0,15.121257032809904,26.0,24.001060271031218,35.0,97.0
47.978,49.377,0.0,19.0,19.0,31.0,22.112339215550943,81.0,2.9232463654679064,67.0,24.96441441898115,45.0,69.0
47.978,49.377,0.0,18.0,18.0,32.0,38.60077542344814,28.0,5.85737291973374,59.0,5.541851656818118,23.0,82.0
47.978,49.377,0.0,44.0,44.0,6.0,37.87459431757559,1.0,6.151174888868337,84.0,5.974230793556072,47.0,37.0
47.978,49.377,0.0,18.0,18.0,32.0,31.641993419335893,47.0,0.27724769595837456,66.0,18.080758884705734,87.0,3.0
47.978,49.377,0.0,22.0,22.0,28.0,22.592630141388703,61.0,6.678228299976815,4.0,20.729141558634485,56.0,21.0
47.978,49.377,0.0,43.0,43.0,7.0,15.258672457095342,61.0,27.381026295823332,24.0,7.360301247081327,42.0,0.0
47.978,49.377,0.0,5.0,5.0,45.0,24.717981997761186,86.0,25.127428770550736,66.0,0.15458923168807984,89.0,70.0
47.978,49.377,0.0,27.0,27.0,23.0,21.53150541714563,83.0,5.134755469832877,7.0,23.333739113021487,24.0,40.0
47.978,49.377,0.0,2.0,2.0,48.0,17.666793331269808,88.0,8.654109644580307,58.0,23.679097024149883,87.0,96.0
47.978,49.377,0.0,14.0,14.0,36.0,19.950374466537003,68.0,16.315563533818672,99.0,13.734061999644325,59.0,8.0
47.978,49.377,0.0,50.0,50.0,0.0,19.72475102872999,67.0,11.62117038217439,13.0,18.65407858909562,86.0,89.0
47.978,49.377,0.0,3.0,3.0,47.0,26.064269803670356,77.0,8.952706002485781,30.0,14.983024193843862,19.0,77.0
47.978,49.377,0.0,2.0,2.0,48.0,12.368295799619586,6.0,20.962656389204245,31.0,16.669047811176167,2.0,90.0
47.978,49.377,0.0,45.0,45.0,5.0,27.69518791362289,2.0,18.943457779908464,77.0,3.3613543064686486,23.0,74.0
47.978,49.377,0.0,7.0,7.0,43.0,15.195790888302676,83.0,6.396088027466537,85.0,28.408121084230785,48.0,15.0
47.978,49.377,0.0,23.0,23.0,27.0,37.74836694082327,19.0,3.9977758243174843,32.0,8.253857234859248,78.0,64.0
47.978,49.377,0.0,24.0,24.0,26.0,16.086344179241785,24.0,8.573401364262605,7.0,25.340254456495607,8.0,8.0
47.978,49.377,0.0,8.0,8.0,42.0,13.246968825958076,41.0,17.267462801217246,81.0,19.485568372824677,88.0,18.0
47.978,49.377,0.0,35.0,35.0,15.0,24.328018153239483,84.0,14.479172948281603,4.0,11.192808898478912,76.0,26.0
47.978,49.377,0.0,35.0,35.0,15.0,33.551205851497954,16.0,14.861664803475252,55.0,1.5871293450267943,44.0,58.0
47.978,49.377,0.0,48.0,48.0,2.0,18.2146636872927,93.0,3.4424214378518423,82.0,28.342914874855456,25.0,21.0
47.978,49.377,0.0,43.0,43.0,7.0,8.140764828204988,49.0,22.78390452780897,56.0,19.07533064398604,76.0,32.0
47.978,49.377,0.0,15.0,15.0,35.0,7.5205950019082035,87.0,21.53687358978648,88.0,20.942531408305314,5.0,43.0
47.978,49.377,0.0,16.0,16.0,34.0,11.019934538002621,50.0,26.15433805501108,0.0,12.825727406986301,58.0,59.0
47.978,49.377,0.0,43.0,43.0,7.0,29.231739392813303,52.0,9.071589176149772,45.0,11.696671431036929,93.0,73.0
47.978,49.377,0.0,29.0,29.0,21.0,14.923677523204718,16.0,17.84118731345504,38.0,17.23513516334025,72.0,14.0
47.978,49.377,0.0,6.0,6.0,44.0,21.2950786546258,62.0,27.352251102215334,28.0,1.3526702431588642,52.0,82.0
47.978,49.377,0.0,23.0,23.0,27.0,18.182889928183037,14.0,26.79707324328076,38.0,5.020036828536202,56.0,61.0
47.978,49.377,0.0,25.0,25.0,25.0,12.351890216431208,59.0,1.498619135169409,51.0,36.14949064839938,35.0,9.0
47.978,49.377,0.0,17.0,17.0,33.0,20.390613847877816,3.0,17.75185461827754,47.0,11.857531533844645,94.0,20.0
47.978,49.377,0.0,16.0,16.0,34.0,13.985576594945563,14.0,10.369967093665322,13.0,25.644456311389117,4.0,44.0
47.978,49.377,0.0,25.0,25.0,25.0,4.192128235100599,63.0,2.9481258023333643,99.0,42.85974596256604,20.0,76.0
47.978,49.377,0.0,43.0,43.0,7.0,3.9849945745030757,54.0,26.202368698235468,74.0,19.812636727261452,69.0,17.0
47.978,49.377,0.0,31.0,31.0,19.0,4.14247803208226,22.0,24.24623147700725,66.0,21.61129049091049,56.0,56.0
47.978,49.377,0.0,25.0,25.0,25.0,15.25799210401281,95.0,11.044884157887886,85.0,23.697123738099304,58.0,80.0
47.978,49.377,0.0,40.0,40.0,10.0,20.052291622487125,79.0,13.951441143381805,44.0,15.996267234131075,55.0,70.0
47.978,49.377,0.0,3.0,3.0,47.0,21.187943933068137,39.0,8.539768885212217,9.0,20.272287181719648,87.0,69.0
47.978,49.377,0.0,13.0,13.0,37.0,26.920702274552426,36.0,21.749833342265983,14.0,1.3294643831815867,44.0,88.0
