MR,H4,H27,u0_R,u0_NR,u0_M,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
498.355,43.538,0.001,34.0,500.0,484.0,16.0,24.7003783324475,30.0,23.213740348757348,30.0,2.0858813187951517,98.0,28.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,9.650720431671047,8.0,18.67678754588136,99.0,21.672492022447592,31.0,33.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,18.120587353974884,73.0,14.292130056045531,14.0,17.587282589979587,99.0,28.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,24.2860781616953,93.0,8.37691583022776,9.0,17.337006008076937,10.0,63.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,8.690490572106643,1.0,25.917971812645177,8.0,15.391537615248176,49.0,100.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,10.94104563297747,17.0,36.69602579608141,96.0,2.362928570941123,31.0,12.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,13.124106972676453,57.0,11.057753546448152,70.0,25.8181394808754,13.0,59.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,23.70831088617665,2.0,25.367686754391357,79.0,0.9240023594319946,39.0,89.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,6.878301343224312,94.0,25.099155402272164,69.0,18.022543254503525,87.0,14.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,25.25493135288079,45.0,12.761759580210931,56.0,11.983309066908275,94.0,98.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,8.558611473196526,69.0,41.39721953444198,39.0,0.04416899236148999,56.0,90.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,26.76363738038163,15.0,20.00798020151545,10.0,3.228382418102917,14.0,15.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,9.385974211641265,3.0,11.40736885643696,17.0,29.206656931921778,66.0,18.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,0.8042635147183896,84.0,33.091553273181276,84.0,16.104183212100338,0.0,71.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,16.653323139066206,17.0,16.53368869383958,15.0,16.81298816709421,46.0,4.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,15.483877463989064,4.0,20.04463702427832,87.0,14.471485511732615,8.0,24.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,14.086749822040211,39.0,5.150836467334453,28.0,30.762413710625335,69.0,30.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,32.38236761760922,34.0,11.074158390819944,22.0,6.5434739915708375,83.0,30.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,18.472957035134502,47.0,5.907992300987212,89.0,25.619050663878284,8.0,42.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,30.607520177430345,61.0,0.9051576307473527,2.0,18.487322191822305,94.0,16.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,12.314381149622541,82.0,15.650279738143203,96.0,22.035339112234254,98.0,69.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,41.015781917236865,77.0,7.440152851023883,82.0,1.5440652317392511,36.0,69.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,13.1841053544231,16.0,11.50667389836972,76.0,25.30922074720718,53.0,85.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,17.90718688160375,59.0,10.536533871729839,54.0,21.556279246666406,3.0,25.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,11.891946729831988,48.0,21.574323916850293,39.0,16.533729353317717,90.0,48.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,19.781294242020646,88.0,14.27499861984278,0.0,15.943707138136574,9.0,27.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,21.751972347042813,14.0,2.405741313563987,96.0,25.842286339393198,18.0,92.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,5.2611577587999,47.0,21.03250653803712,42.0,23.706335703162978,4.0,3.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,22.605791347907743,95.0,14.87822443794193,18.0,12.515984214150327,64.0,29.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,13.937668783900849,29.0,9.414781674333263,87.0,26.647549541765887,22.0,65.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,6.57223105862517,42.0,22.18833852221943,82.0,21.2394304191554,84.0,43.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,24.250349877385478,68.0,13.16824106598827,31.0,12.581409056626253,7.0,3.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,23.451759999218616,56.0,11.962095741399448,10.0,14.586144259381939,94.0,6.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,18.060862678940712,6.0,29.29733885526917,96.0,2.6417984657901177,88.0,68.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,41.02296346419646,98.0,8.47194867664548,36.0,0.5050878591580572,85.0,95.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,14.123563125283368,76.0,11.632128419961242,5.0,24.24430845475539,88.0,49.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,15.100580931261458,6.0,16.991660666949343,76.0,17.9077584017892,84.0,17.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,1.6909537032013895,29.0,19.6514438990269,73.0,28.657602397771715,46.0,7.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,9.613509525922014,45.0,5.504970857615263,28.0,34.881519616462725,67.0,64.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,22.12786073716292,45.0,19.81251920850728,12.0,8.059620054329805,70.0,16.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,22.094411685005475,89.0,2.3221836989891447,11.0,25.583404616005378,94.0,26.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,10.073185394028313,36.0,7.853738200062819,8.0,32.073076405908864,68.0,71.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,7.403810236246849,88.0,34.25003163306412,22.0,8.346158130689032,11.0,50.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,21.059636378610616,3.0,8.010751868909836,19.0,20.92961175247955,81.0,16.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,7.890357082265055,39.0,19.577769714161875,82.0,22.531873203573067,67.0,94.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,15.448224132697893,97.0,5.69809080942436,36.0,28.853685057877744,32.0,94.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,20.06755102724019,99.0,19.668201100523714,92.0,10.264247872236096,8.0,7.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,7.635661101449708,57.0,22.086536198505623,96.0,20.277802700044667,0.0,94.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,4.25986037710232,75.0,34.43481482109236,37.0,11.305324801805321,18.0,26.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,13.987881420041603,61.0,13.294401106033275,9.0,22.717717473925127,22.0,45.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,19.383840168005793,52.0,19.675055228243686,32.0,10.941104603750523,20.0,36.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,21.209874715282506,41.0,11.990657972516976,32.0,16.79946731220052,66.0,94.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,15.633834491721185,5.0,15.786238681743127,25.0,18.579926826535687,41.0,58.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,30.14283635211169,69.0,1.334617477364396,69.0,18.522546170523917,58.0,68.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,21.780953056755074,71.0,16.15653228412852,55.0,12.062514659116406,73.0,0.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,0.5705651719762354,30.0,9.285868113836415,69.0,40.14356671418735,3.0,38.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,17.561843226137032,67.0,16.64828739515886,10.0,15.789869378704108,100.0,51.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,2.2745533557089392,28.0,22.583218995731464,92.0,25.142227648559597,96.0,5.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,4.339538342633902,29.0,27.796580403325564,4.0,17.863881254040535,27.0,45.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,28.37128259617524,21.0,13.13586641139918,11.0,8.492850992425575,14.0,81.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,25.35697681983299,86.0,17.54863489931983,33.0,7.094388280847182,24.0,62.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,0.8872044920117066,99.0,37.88990462035543,91.0,11.222890887632865,15.0,68.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,10.258730957609437,100.0,11.383840456959273,23.0,28.35742858543129,93.0,25.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,15.936967581538976,58.0,12.463968760662164,100.0,21.59906365779886,96.0,63.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,15.085957792735764,85.0,27.001111079692116,46.0,7.912931127572122,39.0,60.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,15.821221500015996,43.0,3.642059395902795,72.0,30.536719104081207,100.0,41.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,16.690093961329048,51.0,16.41659487113443,33.0,16.89331116753652,22.0,81.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,11.280312500488124,91.0,5.778660652956415,72.0,32.94102684655546,90.0,57.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,15.145036138606395,25.0,15.804235864565499,66.0,19.0507279968281,16.0,46.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,24.475696207035565,25.0,5.250197857910245,57.0,20.27410593505419,41.0,97.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,16.08731482419218,68.0,10.982156684459087,63.0,22.930528491348728,67.0,65.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,38.68687520943826,9.0,0.25692705808295274,62.0,11.056197732478786,21.0,92.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,14.88356786862251,88.0,15.511634661805303,80.0,19.604797469572183,100.0,97.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,10.137738229737995,67.0,27.22132629477122,77.0,12.640935475490782,58.0,66.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,0.17565978538877805,4.0,36.63318261791967,76.0,13.19115759669155,95.0,95.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,15.821285503437052,76.0,23.73195707396116,51.0,10.446757422601786,46.0,52.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,11.114883112266991,74.0,11.009442113002972,83.0,27.875674774730037,76.0,48.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,4.584460878525948,10.0,33.216588196778474,79.0,12.198950924695577,12.0,10.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,13.893089050973614,49.0,26.559214567192864,85.0,9.54769638183352,85.0,77.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,21.216704979756546,66.0,15.674268835755944,55.0,13.109026184487512,66.0,66.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,17.18893185128687,66.0,22.05771121409653,92.0,10.7533569346166,67.0,51.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,6.952686783297527,80.0,27.39178032804352,98.0,15.655532888658952,69.0,14.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,21.101674180278405,45.0,25.593088738535954,57.0,3.3052370811856457,16.0,97.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,9.00737601468833,79.0,40.6128838366215,13.0,0.37974014869017003,85.0,64.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,28.986942345970782,96.0,17.656757980725903,94.0,3.3562996733033166,88.0,31.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,5.724240424083977,79.0,17.29973651438767,91.0,26.97602306152835,32.0,5.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,9.537794306663498,86.0,28.074165415272144,64.0,12.388040278064356,12.0,99.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,19.41302095318559,79.0,20.096133170747766,91.0,10.490845876066645,51.0,28.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,16.723680291349865,25.0,13.976482265059785,98.0,19.299837443590352,78.0,55.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,1.6109568242502885,7.0,25.24161533428768,16.0,23.14742784146203,59.0,31.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,16.843638344960937,31.0,20.232816719272268,64.0,12.923544935766799,53.0,31.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,26.107932646034918,32.0,0.9226593456835351,37.0,22.969408008281547,13.0,39.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,16.54783022152178,58.0,9.188225513495425,73.0,24.263944264982793,83.0,96.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,40.606867472368066,54.0,9.239826734617818,44.0,0.1533057930141172,72.0,43.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,19.91069829003337,46.0,14.533800504975904,37.0,15.55550120499073,9.0,79.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,12.334493895410105,19.0,22.213189757723484,93.0,15.452316346866409,73.0,12.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,26.50278208581802,24.0,1.9034239207515589,2.0,21.593793993430424,42.0,2.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,21.02748470358779,59.0,13.348161616607507,45.0,15.624353679804702,13.0,33.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,1.391222800585913,55.0,0.07551115325628777,41.0,48.5332660461578,82.0,3.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,13.310908699374712,49.0,25.133838845281698,20.0,11.555252455343586,42.0,77.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,10.640040479157081,72.0,29.206765375959662,5.0,10.153194144883255,34.0,52.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,3.453822454649648,61.0,5.16391330538614,48.0,41.38226423996421,70.0,10.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,1.0399002285253753,21.0,27.71218895447591,58.0,21.247910816998715,80.0,5.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,23.352540072015454,29.0,20.166688369508194,32.0,6.480771558476351,14.0,93.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,12.246327710061184,70.0,12.745561785804496,53.0,25.008110504134315,91.0,79.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,22.14805615553378,81.0,13.474969091567074,50.0,14.376974752899148,2.0,51.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,3.1615520045991885,51.0,1.746746020493724,4.0,45.09170197490708,60.0,82.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,32.77341549614346,26.0,2.635942313340999,23.0,14.590642190515545,69.0,16.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,20.204931197908554,89.0,2.8034026537508914,34.0,26.991666148340556,57.0,84.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,27.928198041430985,14.0,2.203443379283185,1.0,19.86835857928583,40.0,80.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,19.48915469905255,80.0,13.700094875729352,67.0,16.8107504252181,26.0,59.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,15.845628291888685,33.0,25.44063144370103,88.0,8.713740264410285,17.0,9.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,25.711638416937852,19.0,4.455387192541589,34.0,19.83297439052056,38.0,39.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,0.013499204695840313,97.0,30.700272472841082,8.0,19.286228322463078,18.0,46.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,23.24783256992789,97.0,20.287574007016083,38.0,6.464593423056024,22.0,30.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,17.5349353157608,5.0,14.193323103768433,2.0,18.271741580470767,0.0,98.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,4.811890519853977,70.0,24.917671259988907,49.0,20.270438220157114,53.0,48.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,20.967601721882374,64.0,11.558297776856296,94.0,17.474100501261333,23.0,36.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,15.83209849528054,2.0,20.105485507814468,13.0,14.062415996904994,58.0,37.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,21.45824600418501,40.0,16.473349967449593,62.0,12.068404028365395,12.0,6.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,22.53621813650204,85.0,0.15660344102179813,98.0,27.30717842247616,70.0,100.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,15.413124466234226,33.0,17.951766842588967,7.0,16.63510869117681,83.0,81.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,25.62867699966148,20.0,10.068143460995966,33.0,14.303179539342556,49.0,31.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,19.185874052078557,13.0,8.342688017141327,46.0,22.471437930780112,3.0,34.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,21.200556329695853,50.0,2.336141551677613,92.0,26.463302118626537,18.0,7.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,23.536029046714194,51.0,4.057826756779214,51.0,22.406144196506595,96.0,58.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,32.074909732257844,15.0,13.70770677847665,90.0,4.217383489265503,34.0,56.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,5.133890490890692,100.0,26.015460968317253,4.0,18.850648540792054,31.0,51.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,19.94207755455557,75.0,14.17640235511743,23.0,15.881520090327001,2.0,75.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,31.30824174056983,6.0,2.9980257496952465,96.0,15.693732509734927,58.0,68.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,4.3343822100426666,45.0,24.57335190618658,42.0,21.092265883770754,4.0,95.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,15.939884604337404,50.0,11.996400359774437,64.0,22.06371503588816,52.0,26.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,10.904090916599868,74.0,30.30435178443991,42.0,8.791557298960223,48.0,89.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,13.792608186967085,0.0,25.216891782615097,73.0,10.990500030417817,57.0,4.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,27.313233789393824,5.0,7.796490902410426,55.0,14.89027530819575,81.0,95.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,37.534757024558274,34.0,3.5023148006994695,36.0,8.962928174742254,15.0,43.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,19.49837379623151,35.0,29.098664201480766,55.0,1.4029620022877254,89.0,21.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,13.055949823952579,77.0,17.7060833816857,71.0,19.237966794361725,0.0,31.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,19.326571442765264,31.0,9.681742165341001,10.0,20.99168639189374,90.0,36.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,9.225436078586615,48.0,4.834584913056259,37.0,35.93997900835712,66.0,3.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,18.344073443037896,99.0,17.028975905644756,24.0,14.626950651317348,23.0,51.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,2.4804239159394683,60.0,27.407678890792965,9.0,20.111897193267566,64.0,72.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,4.025317070676657,40.0,24.73065343888712,16.0,21.244029490436223,26.0,81.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,15.49909863063397,21.0,15.662317307840262,87.0,18.83858406152577,4.0,35.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,13.48473609677328,68.0,8.29170122818287,16.0,28.223562675043848,38.0,70.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,16.564902735439947,88.0,13.152592595416642,20.0,20.282504669143403,38.0,54.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,24.037325941842486,92.0,6.996913242258913,8.0,18.9657608158986,40.0,87.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,28.298732654090724,79.0,15.20358038594331,65.0,6.4976869599659635,43.0,50.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,11.786029893144747,66.0,27.412303751911658,35.0,10.801666354943594,60.0,9.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,19.301568040633157,59.0,11.62826897454061,100.0,19.07016298482623,92.0,73.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,17.60525465174883,57.0,12.133499361928783,55.0,20.26124598632239,24.0,25.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,19.069567349275932,17.0,29.271038726826937,17.0,1.659393923897132,29.0,24.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,12.549746454840438,71.0,25.948505078343516,29.0,11.50174846681605,46.0,64.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,8.72803201324706,80.0,25.258400763250364,13.0,16.013567223502577,44.0,94.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,25.947039602975163,43.0,3.11151339031397,13.0,20.941447006710867,35.0,56.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,13.893764930851352,66.0,29.87127066960607,33.0,6.234964399542578,74.0,4.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,15.5136216719237,73.0,26.46579644945342,97.0,8.020581878622881,35.0,100.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,12.014358400764708,99.0,22.57254161272924,91.0,15.413099986506055,74.0,81.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,23.387773183852914,18.0,18.051899829476195,7.0,8.560326986670896,62.0,0.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,15.469183802816236,96.0,12.145651157547737,46.0,22.385165039636025,18.0,9.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,14.593828840149344,67.0,15.958601459059716,80.0,19.44756970079094,75.0,39.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,18.019265137457058,40.0,17.940790528741612,58.0,14.039944333801333,6.0,67.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,15.893091792588542,17.0,15.53604031420802,3.0,18.57086789320343,44.0,28.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,0.7705661293240998,80.0,29.09204538184033,82.0,20.13738848883557,20.0,7.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,14.855391937544129,53.0,21.90830643977877,21.0,13.236301622677102,99.0,0.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,1.467640729316422,55.0,24.846315896461817,61.0,23.68604337422176,96.0,2.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,24.558841273474485,64.0,4.605003135989572,85.0,20.836155590535945,65.0,0.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,5.930123941377098,45.0,16.705514932747153,8.0,27.364361125875753,45.0,26.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,16.59142577618878,11.0,28.13572989774168,11.0,5.272844326069541,71.0,7.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,19.880865439967174,59.0,10.389858474968278,32.0,19.729276085064548,95.0,94.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,27.7678048162484,96.0,20.45383578033014,36.0,1.7783594034214578,61.0,94.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,23.841052907726127,87.0,12.025658628077464,70.0,14.133288464196408,3.0,34.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,11.91560885381593,86.0,15.73776779430068,31.0,22.34662335188339,38.0,6.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,4.1850807658266875,69.0,0.7158873598329037,65.0,45.099031874340405,15.0,95.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,21.50488097734388,65.0,27.759021223752956,13.0,0.7360977989031641,73.0,86.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,8.293994373855435,85.0,8.328207634859327,49.0,33.37779799128524,51.0,89.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,1.2224396009614562,32.0,9.515645844647878,22.0,39.261914554390664,51.0,91.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,23.85970228260622,86.0,13.260008429464241,86.0,12.880289287929534,99.0,12.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,7.294150557221214,89.0,24.62483817596996,86.0,18.08101126680883,17.0,35.0
